,localizacao,title,url,valor
692,São Paulo -  SP,IPhone XR 64g,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-xr-64g-804047409,R$ 2.300
693,Paço do Lumiar -  MA,iPhone 5c da Apple ,https://ma.olx.com.br/regiao-de-sao-luis/celulares/iphone-5c-da-apple-804047395,R$ 0
694,Petrolina -  PE,IPhone 8 Plus,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/celulares/iphone-8-plus-804047398,R$ 2.800
695,Vitória -  ES,"IPhone 7 Rose Gold 32GB Tela LCD Retina HD 4,7"" iOS 14",https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-7-rose-gold-32gb-tela-lcd-retina-hd-4-7-ios-14-804047285,R$ 1.100
696,São Cristóvão -  SE,Iphone 7plus ,https://se.olx.com.br/sergipe/celulares/iphone-7plus-804047256,R$ 1.750
697,Recife -  PE,Iphone 8 plus funcionando tudo,https://pe.olx.com.br/grande-recife/celulares/iphone-8-plus-funcionando-tudo-804047251,R$ 2.600
698,Manaus -  AM,IPhone 6S plus 64Gb,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-6s-plus-64gb-804047241,R$ 1.650
699,Olinda -  PE,IPhone 11 64gb,https://pe.olx.com.br/grande-recife/celulares/iphone-11-64gb-804047224,R$ 4.300
700,João Pessoa -  PB,IPhone 7 128gb rose gold,https://pb.olx.com.br/paraiba/celulares/iphone-7-128gb-rose-gold-804047192,R$ 1.500
701,Araucária -  PR,Balança digital,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/eletrodomesticos/balanca-digital-804047106,R$ 299
702,Mogi das Cruzes -  SP,IPhone SE 16GB,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-se-16gb-804047095,R$ 600
703,Niterói -  RJ,iPhone 8 64 g ,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-8-64-g-804047070,R$ 2.100
704,Maceió -  AL,Note 8,https://al.olx.com.br/alagoas/celulares/note-8-804046985,R$ 5
705,Rio de Janeiro -  RJ,IPhone 7 Plus,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-7-plus-804047603,R$ 2.100
706,São Paulo -  SP,Caixa Original iPhone 7 Plus Rose Gold,https://sp.olx.com.br/sao-paulo-e-regiao/computadores-e-acessorios/caixa-original-iphone-7-plus-rose-gold-804046949,R$ 50
707,Brasília -  DF,Caixas de iPhone 6 e 7,https://df.olx.com.br/distrito-federal-e-regiao/celulares/caixas-de-iphone-6-e-7-804046917,R$ 90
708,Brasília -  DF,IPhone XR 128gb,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-xr-128gb-804046871,R$ 2.900
709,São Paulo -  SP,Relógio inteligente d20 y68 Smartwatch,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/relogio-inteligente-d20-y68-smartwatch-804046843,R$ 80
710,São José -  SC,Óculos 3D Vr Virtual Box 2.0 Smartphone e iPhone + Controle,https://sc.olx.com.br/florianopolis-e-regiao/celulares/oculos-3d-vr-virtual-box-2-0-smartphone-e-iphone-controle-552471413,R$ 120
711,Goiânia -  GO,Smartwatch SG3 Active Rosê Tela Amoled Notificação Whatsapp Esportes Completo,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/smartwatch-sg3-active-rose-tela-amoled-notificacao-whatsapp-esportes-completo-804046800,R$ 399
712,Rio de Janeiro -  RJ,"Venda ou troca, Carregador de telefone por indução BASEUS",https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/venda-ou-troca-carregador-de-telefone-por-inducao-baseus-804046794,R$ 300
713,Santo André -  SP,iPhone 6s e notebook positivo ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6s-e-notebook-positivo-804046751,R$ 1.450
714,São Gonçalo -  RJ,Asus ZenFone Max shot pro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/asus-zenfone-max-shot-pro-804046672,R$ 2.000
715,Manaus -  AM, Airpod i31 TWS 5.0 Touch <br>,https://am.olx.com.br/regiao-de-manaus/celulares/airpod-i31-tws-5-0-touch-br-804046635,R$ 99
716,Arapiraca -  AL,Iphone 7 Gold,https://al.olx.com.br/alagoas/celulares/iphone-7-gold-804046600,R$ 1.499
717,Cidade Ocidental -  DF,iPhone 7 plus semi novo,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-7-plus-semi-novo-804046579,R$ 1.300
718,Goiânia -  GO,IPhone 7PLUS 256,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-7plus-256-804046555,R$ 1.900
719,Belo Horizonte -  MG,Iphone 6s,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-6s-804046514,R$ 550
720,São Vicente -  SP,Troco em iphone,https://sp.olx.com.br/baixada-santista-e-litoral-sul/celulares/troco-em-iphone-804046452,R$ 1
721,Brasília -  DF,(Novo) Mini Ventilador Portátil de Mesa,https://df.olx.com.br/distrito-federal-e-regiao/utilidades-domesticas/novo-mini-ventilador-portatil-de-mesa-804046437,R$ 40
722,Belém -  PA,Iphone 6s,https://pa.olx.com.br/regiao-de-belem/celulares/iphone-6s-804046439,R$ 1.200
723,Belo Horizonte -  MG,IPhone XR 64GB,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-xr-64gb-804046428,R$ 2.800
724,Brasília -  DF,iPhone 6 ,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-6-804046377,R$ 400
725,Fortaleza -  CE,Macbook Pro Retina 2013 15 I7 8GB 256GB SSD,https://ce.olx.com.br/fortaleza-e-regiao/computadores-e-acessorios/macbook-pro-retina-2013-15-i7-8gb-256gb-ssd-801001934,R$ 5.000
726,Santa Rita -  PB,iPhone SE 1ª Geração (vender rápido),https://pb.olx.com.br/paraiba/celulares/iphone-se-1-geracao-vender-rapido-804046353,R$ 400
727,Manaus -  AM,Bermudas Masculina Nova,https://am.olx.com.br/regiao-de-manaus/esportes-e-ginastica/bermudas-masculina-nova-804046296,R$ 33
728,Curitiba -  PR,Fone Headset Gamer Venon,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/audio-tv-video-e-fotografia/fone-headset-gamer-venon-804046287,R$ 89
729,Seropédica -  RJ,Iphone 5s 32 Gb ,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-5s-32-gb-804046226,R$ 350
730,Serra -  ES,iPhone 11 128GB ,https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-11-128gb-803612405,R$ 4.700
731,Salvador -  BA,Capa vx case IPhone 8 plus e 7 plus NOVO,https://ba.olx.com.br/grande-salvador/computadores-e-acessorios/capa-vx-case-iphone-8-plus-e-7-plus-novo-804046196,R$ 60
732,Ananindeua -  PA,Iphone 4s 16GB tudo ok,https://pa.olx.com.br/regiao-de-belem/celulares/iphone-4s-16gb-tudo-ok-804046828,R$ 280
733,Salvador -  BA,IPhone 7 Rose 32g,https://ba.olx.com.br/grande-salvador/celulares/iphone-7-rose-32g-804046170,R$ 1.100
734,Paulista -  PE,IPhone 6,https://pe.olx.com.br/grande-recife/celulares/iphone-6-804046160,R$ 800
735,Recife -  PE,"Fone De Ouvido Gamer Camuflage 7,1 iPhone/celular/ps4/xbox<br><br><br>",https://pe.olx.com.br/grande-recife/videogames/fone-de-ouvido-gamer-camuflage-7-1-iphone-celular-ps4-xbox-br-br-br-804046157,R$ 295
736,Rio de Janeiro -  RJ,IPhone XS Max 256g,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-xs-max-256g-804046132,R$ 4.000
737,Belo Horizonte -  MG,iPhone 7 de 128gb fone carregador bateria 100% aceito troca ,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-7-de-128gb-fone-carregador-bateria-100-aceito-troca-804046009,R$ 1.650
738,Itaquaquecetuba -  SP,IPhone 5S ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-5s-804045995,R$ 150
739,Manaus -  AM,VENDO IPHONE 7 128 GB,https://am.olx.com.br/regiao-de-manaus/celulares/vendo-iphone-7-128-gb-804045918,R$ 1.700
740,Jaboatão dos Guararapes -  PE,6s ,https://pe.olx.com.br/grande-recife/celulares/6s-804045883,R$ 950
741,Goiânia -  GO,Caixas de som residencial jcaudio,https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/pecas-e-acessorios/carros-vans-e-utilitarios/caixas-de-som-residencial-jcaudio-766352188,R$ 1.900
742,Manaus -  AM,Vendo iPhone XS Max ,https://am.olx.com.br/regiao-de-manaus/celulares/vendo-iphone-xs-max-804045847,R$ 3.500
743,Guarulhos -  SP,"IPhone 6S, 128 Gb",https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6s-128-gb-804045850,R$ 1.100
744,Palhoça -  SC,iPhone 8 rose gold ,https://sc.olx.com.br/florianopolis-e-regiao/celulares/iphone-8-rose-gold-804045837,R$ 1.650
745,São Paulo -  SP,Lg k50s ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/lg-k50s-804045827,R$ 0
746,Araucária -  PR,Parafusadeira e furadeira,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/materiais-de-construcao-e-jardim/parafusadeira-e-furadeira-804045811,R$ 199
747,Ribeirão das Neves -  MG,Redmi 8 32 gb de memória,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/redmi-8-32-gb-de-memoria-804045785,R$ 800
748,São Caetano do Sul -  SP,Iphone 7plus Rose semi novo,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-7plus-rose-semi-novo-804045751,R$ 2.000
749,Arapiraca -  AL,Iphone 7 plus,https://al.olx.com.br/alagoas/celulares/iphone-7-plus-804045735,R$ 2.380
750,São Paulo -  SP,Carregador Portátil,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/carregador-portatil-804045730,R$ 80
751,Cuiabá -  MT,IPhone 7,https://mt.olx.com.br/regiao-de-cuiaba/celulares/iphone-7-804045680,R$ 1.000
752,Natal -  RN,Capinhas para iphone 7/8,https://rn.olx.com.br/rio-grande-do-norte/celulares/capinhas-para-iphone-7-8-804045666,R$ 15
753,São José dos Pinhais -  PR,iPhone 7 128gb,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/iphone-7-128gb-804045556,R$ 1.400
754,Recife -  PE,IPhone 7 rosegold - Estado de zero,https://pe.olx.com.br/grande-recife/celulares/iphone-7-rosegold-estado-de-zero-803113146,R$ 1.450
755,Belo Horizonte -  MG,Iphone 6s ,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-6s-804045517,R$ 1.100
756,Betim -  MG,iPhone XR 128 GB Branco com Nota e Garantia Apple,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-xr-128-gb-branco-com-nota-e-garantia-apple-804045506,R$ 3.500
757,Brasília -  DF,IPhone 6,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-6-804046126,R$ 1.200
758,Belo Horizonte -  MG,IPhone 11 64gb Black,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-11-64gb-black-804045467,R$ 4.350
759,Teresina -  PI,iPhone 8  Plus ,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/celulares/iphone-8-plus-804045440,R$ 2.799
760,Campo Grande -  MS,Iphone 6s,https://ms.olx.com.br/mato-grosso-do-sul/celulares/iphone-6s-804045434,R$ 580
761,Bauru -  SP,IPhone 5S 32gb,https://sp.olx.com.br/regiao-de-bauru-e-marilia/celulares/iphone-5s-32gb-804045435,R$ 800
762,Volta Redonda -  RJ,"iPhone 11 128GB, Tela 6.1 - MUITO NOVO COM GARANTIA ATÉ SETEMBRO DE 2021!",https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/celulares/iphone-11-128gb-tela-6-1-muito-novo-com-garantia-ate-setembro-de-2021-804045416,R$ 4.399
763,Recife -  PE,Troco IPhone 6/ 16gb troco em aparelho do meu interesse,https://pe.olx.com.br/grande-recife/celulares/troco-iphone-6-16gb-troco-em-aparelho-do-meu-interesse-804045405,R$ 1.000
764,São Gonçalo -  RJ,Passo Esfiharia funcionando,https://rj.olx.com.br/rio-de-janeiro-e-regiao/comercio-e-industria/passo-esfiharia-funcionando-804045378,R$ 11.900
765,Fortaleza -  CE,Celular,https://ce.olx.com.br/fortaleza-e-regiao/celulares/celular-804045375,R$ 1.900
766,Rio de Janeiro -  RJ,BAIXOU???Relógio SmartWatch P80 Touch Screen ( Android e iOS),https://rj.olx.com.br/rio-de-janeiro-e-regiao/bijouteria-relogios-e-acessorios/baixou-relogio-smartwatch-p80-touch-screen-android-e-ios-804045365,R$ 240
767,Fortaleza -  CE,iPhone 7 32gigas ,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-7-32gigas-804045341,R$ 1.500
768,Betim -  MG,Moto Z2 play 64GB,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/moto-z2-play-64gb-804045335,R$ 650
769,Curitiba -  PR,Iphone 5SE 32GB rosa,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/iphone-5se-32gb-rosa-804045338,R$ 800
770,Fazenda Rio Grande -  PR,IPhone 5s 16GB,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/iphone-5s-16gb-804045209,R$ 550
771,Manaus -  AM,iPhone 7 Plus 32 gigas nenhum defeito ,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-7-plus-32-gigas-nenhum-defeito-804045211,R$ 1.850
772,São Paulo -  SP,IPHONE 5 SE - 64GB - IMPECÁVEL E MUITO BARATO,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-5-se-64gb-impecavel-e-muito-barato-804045159,R$ 550
773,Pindamonhangaba -  SP,Fone original iPhone 7,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/fone-original-iphone-7-804045725,R$ 100
774,Itapevi -  SP,IPhone 7Plus 32GB,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-7plus-32gb-804045099,R$ 1.900
775,Brasília -  DF,Vendo moto g8 plus zero na caixa e smartwatch ,https://df.olx.com.br/distrito-federal-e-regiao/celulares/vendo-moto-g8-plus-zero-na-caixa-e-smartwatch-804045093,R$ 2.000
776,Natal -  RN,iPhone 7 128gb zerado sem detalhes ,https://rn.olx.com.br/rio-grande-do-norte/celulares/iphone-7-128gb-zerado-sem-detalhes-804045053,R$ 1.900
777,Natal -  RN,Silicone Case para iphone 7/8,https://rn.olx.com.br/rio-grande-do-norte/celulares/silicone-case-para-iphone-7-8-804045036,R$ 25
778,Fortaleza -  CE,Iphone 5s 32gb,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-5s-32gb-804045004,R$ 400
779,Florianópolis -  SC,IPhone 7,https://sc.olx.com.br/florianopolis-e-regiao/celulares/iphone-7-804044931,R$ 1.300
780,Duque de Caxias -  RJ,"A20S Novinho sem marcas de uso , 2 meses de uso apenas ",https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/a20s-novinho-sem-marcas-de-uso-2-meses-de-uso-apenas-804044927,R$ 1.000
781,Brasília -  DF,iPhone 8 64GB ,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-8-64gb-804044928,R$ 1.900
782,São Paulo -  SP,First Smith linda aro 29 Sporting em até 6x,https://sp.olx.com.br/sao-paulo-e-regiao/ciclismo/first-smith-linda-aro-29-sporting-em-ate-6x-804044893,R$ 2.499
783,Cariacica -  ES,iPhone 6 16GB ,https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-6-16gb-804044894,R$ 699
784,Manaus -  AM,Iphone 11 Com nota e acessórios ,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-11-com-nota-e-acessorios-804044852,R$ 0
785,Salvador -  BA,Iphone 7 plus ,https://ba.olx.com.br/grande-salvador/celulares/iphone-7-plus-804044853,R$ 1.800
786,Juiz de Fora -  MG,IPhone SE 128 gb,https://mg.olx.com.br/regiao-de-juiz-de-fora/celulares/iphone-se-128-gb-804044840,R$ 2.900
787,Campo Grande -  MS,IPhone 7,https://ms.olx.com.br/mato-grosso-do-sul/celulares/iphone-7-804044805,R$ 1.800
788,São Paulo -  SP,IPhone 11 64GB,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-11-64gb-804044702,R$ 4.500
789,São Paulo -  SP,Xiaomi mi9t pro 128gb zero completo,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/xiaomi-mi9t-pro-128gb-zero-completo-804044681,R$ 1.900
790,Joinville -  SC,"Iphone 7 Rose 32gb, barbada",https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-7-rose-32gb-barbada-804044676,R$ 500
791,Cariacica -  ES,Vendo IPHONE 6 ou troco,https://es.olx.com.br/norte-do-espirito-santo/celulares/vendo-iphone-6-ou-troco-804044631,R$ 870
792,Rio de Janeiro -  RJ,Iphone 6 64b,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-6-64b-804044566,R$ 800
793,Belém -  PA,iPhone 6s ,https://pa.olx.com.br/regiao-de-belem/celulares/iphone-6s-804044473,R$ 1.200
794,Manaus -  AM,iPhone 6s,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-6s-804044469,R$ 900
795,Cubatão -  SP,iPhone 6 precinho vem nele$$,https://sp.olx.com.br/baixada-santista-e-litoral-sul/celulares/iphone-6-precinho-vem-nele-804044377,R$ 580
796,Ribeirão Preto -  SP,Somente venda ,https://sp.olx.com.br/regiao-de-ribeirao-preto/celulares/somente-venda-804044365,R$ 900
797,Porto Alegre -  RS,Quadro Negro Cavalete de Calçada 90x60cm Dupla Face,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/comercio-e-escritorio/outros-itens-para-comercio-e-escritorio/quadro-negro-cavalete-de-calcada-90x60cm-dupla-face-804044315,R$ 80
798,Senador Canedo -  GO,IPhone XS Max,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-xs-max-804044305,R$ 3.500
799,Taubaté -  SP,IPhone 6s 32gb Space Gray,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/iphone-6s-32gb-space-gray-804044302,R$ 980
800,Recife -  PE,X 64gb,https://pe.olx.com.br/grande-recife/celulares/x-64gb-720663272,R$ 3.099
801,Recife -  PE,"IPhone XR 128gb novo lacrado com um ano de garantia Apple, somos loja",https://pe.olx.com.br/grande-recife/celulares/iphone-xr-128gb-novo-lacrado-com-um-ano-de-garantia-apple-somos-loja-644943858,R$ 4.399
802,Recife -  PE,8 Plus 64gb,https://pe.olx.com.br/grande-recife/celulares/8-plus-64gb-724642393,R$ 2.450
803,Goiânia -  GO,IPhone 6s 64g,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-6s-64g-804044242,R$ 1.200
804,Recife -  PE,X 64gb,https://pe.olx.com.br/grande-recife/celulares/x-64gb-698196315,R$ 3.199
805,Belo Horizonte -  MG,Fone Iphone original e Caixa,https://mg.olx.com.br/belo-horizonte-e-regiao/audio-tv-video-e-fotografia/fone-iphone-original-e-caixa-804044227,R$ 160
806,Manaus -  AM,iPhone 6s,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-6s-804044222,R$ 1.700
807,Recife -  PE,IPhone 6S 64GB Rose Gold,https://pe.olx.com.br/grande-recife/celulares/iphone-6s-64gb-rose-gold-804044187,R$ 1.199
808,Manaus -  AM,IPhone 5s,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-5s-804044177,R$ 410
809,João Pessoa -  PB,Fone Branco d iphone ,https://pb.olx.com.br/paraiba/audio-tv-video-e-fotografia/fone-branco-d-iphone-804044130,R$ 25
810,Brasília -  DF,IPhone11 red super semi novo Face ID ok garantia de 30 dias !!! Menor preço da OLX ,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone11-red-super-semi-novo-face-id-ok-garantia-de-30-dias--menor-preco-da-olx-804044112,R$ 3.800
811,Jacareí -  SP,iPad mini 1 ,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/ipad-mini-1-804044076,R$ 500
812,Vitória -  ES,Vendo ou troco em IPhone 7 Plus e mas volta,https://es.olx.com.br/norte-do-espirito-santo/celulares/vendo-ou-troco-em-iphone-7-plus-e-mas-volta-804044074,R$ 480
813,Caucaia -  CE,Celular,https://ce.olx.com.br/fortaleza-e-regiao/celulares/celular-804044807,R$ 1.200
814,Recife -  PE,IPhone XS 64GB,https://pe.olx.com.br/grande-recife/celulares/iphone-xs-64gb-796221926,R$ 3.700
815,Recife -  PE,8 64gb,https://pe.olx.com.br/grande-recife/celulares/8-64gb-696647458,R$ 2.199
816,Recife -  PE,IPhone 7 Plus,https://pe.olx.com.br/grande-recife/celulares/iphone-7-plus-769211094,R$ 2.399
817,Rio de Janeiro -  RJ,Iphone 7 128gb,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-7-128gb-804043989,R$ 1.000
818,Goiânia -  GO,IPhone XR Novo 64GB Branco,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-xr-novo-64gb-branco-804043991,R$ 3.100
819,Brasília -  DF,"Iphone 8 , preço negociável",https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-8-preco-negociavel-804043959,R$ 1.750
820,Brasília -  DF,(Novo) Ring Light 26 cm com Tripé de 2 metros,https://df.olx.com.br/distrito-federal-e-regiao/audio-tv-video-e-fotografia/novo-ring-light-26-cm-com-tripe-de-2-metros-804043946,R$ 150
821,Cuiabá -  MT,IPhone 6 32Gb ,https://mt.olx.com.br/regiao-de-cuiaba/celulares/iphone-6-32gb-804043925,R$ 700
822,Castanhal -  PA,6s Plus 128gb,https://pa.olx.com.br/regiao-de-belem/celulares/6s-plus-128gb-804043892,R$ 1.300
823,São Bernardo do Campo -  SP,iPhone 6s Plus,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6s-plus-804043821,R$ 1.900
824,Taubaté -  SP,IPhone 6s 64GB Silver,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/iphone-6s-64gb-silver-804043813,R$ 1.080
825,Aparecida de Goiânia -  GO,IPhone 6s 16GB,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-6s-16gb-804043806,R$ 950
826,Brasília -  DF,Cabo original para iPhone ,https://df.olx.com.br/distrito-federal-e-regiao/celulares/cabo-original-para-iphone-804043799,R$ 70
827,Brasília -  DF,IPhone 7 ,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-7-804043776,R$ 1.450
828,Ponta Grossa -  PR,IPhone X 64gb Cinza Espacial (Impecável) Anatel,https://pr.olx.com.br/regiao-de-ponta-grossa-e-guarapuava/celulares/iphone-x-64gb-cinza-espacial-impecavel-anatel-801723932,R$ 3.200
829,Belém -  PA,IPhone X preto,https://pa.olx.com.br/regiao-de-belem/celulares/iphone-x-preto-798187991,R$ 1.300
830,Curitiba -  PR,iPhone 5s desbloqueado iCloud livre funcionando,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/iphone-5s-desbloqueado-icloud-livre-funcionando-804043605,R$ 140
831,Manaus -  AM,IPhone XR,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-xr-804043527,R$ 3.100
832,Aracaju -  SE,Iphone 7,https://se.olx.com.br/sergipe/celulares/iphone-7-804043522,R$ 1.200
833,Palhoça -  SC,Capa IPhone XR Couro esborrachado,https://sc.olx.com.br/florianopolis-e-regiao/celulares/capa-iphone-xr-couro-esborrachado-804043503,R$ 30
834,Londrina -  PR,Cabo usb de 3 metros para Iphone ,https://pr.olx.com.br/regiao-de-londrina/celulares/cabo-usb-de-3-metros-para-iphone-804043467,R$ 18
835,Mossoró -  RN,IPhone 7 128 - apenas vendo (Mossoró),https://rn.olx.com.br/rio-grande-do-norte/celulares/iphone-7-128-apenas-vendo-mossoro-804043440,R$ 1.650
836,Fortaleza -  CE,"Technos Original com nota, garantia, entrega, cartão, novo",https://ce.olx.com.br/fortaleza-e-regiao/bijouteria-relogios-e-acessorios/technos-original-com-nota-garantia-entrega-cartao-novo-804043309,R$ 450
